global_key,site,queue,predicted_species,confidence
comb_DJI_20240911145044_0006_V_2037zoom.JPG,bcifairchild,normal,oenocarpus mapora,0.063950
comb_DJI_20240911145236_0012_V_1779zoom.JPG,bcifairchild,normal,miconia argentea,0.017890
comb_DJI_20240911145311_0014_V_1767zoom.JPG,bcifairchild,normal,oenocarpus mapora,0.124890
comb_DJI_20240911145345_0016_V_1781zoom.JPG,bcifairchild,long_tail,elaeis guineensis,0.071450
comb_DJI_20240911145423_0018_V_1503zoom.JPG,bcifairchild,long_tail,acrostichum aureum,0.018190
comb_DJI_20240911145600_0024_V_1486zoom.JPG,bcifairchild,long_tail,attalea butyracea,0.676400
comb_DJI_20240911145633_0026_V_970zoom.JPG,bcifairchild,long_tail,cenostigma eriostachys,0.028990
comb_DJI_20240911145818_0032_V_1232zoom.JPG,bcifairchild,long_tail,vochysia ferruginea,0.232030
comb_DJI_20240911145855_0034_V_507zoom.JPG,bcifairchild,long_tail,tecomaria capensis,0.053110
comb_DJI_20240911145928_0036_V_514zoom.JPG,bcifairchild,long_tail,ixora coccinea,0.009410
comb_DJI_20240911150402_0048_V_2253zoom.JPG,bcifairchild,long_tail,trichilia tuberculata,0.624840
comb_DJI_20240911150443_0050_V_2240zoom.JPG,bcifairchild,long_tail,quararibea asterolepis,0.742580
comb_DJI_20240911150616_0054_V_2815zoom.JPG,bcifairchild,long_tail,guarea guidonia,0.349570
comb_DJI_20240911151847_0006_V_2549zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.208280
comb_DJI_20240911152111_0012_V_3345zoom.JPG,bcifairchild,normal,protium stevensonii,0.126590
comb_DJI_20240911152608_0024_V_3572zoom.JPG,bcifairchild,low_conf_known,hieronyma alchorneoides,0.329080
comb_DJI_20240911152947_0034_V_4532zoom.JPG,bcifairchild,normal,oenocarpus mapora,0.242330
comb_DJI_20240911153023_0036_V_4301zoom.JPG,bcifairchild,low_conf_known,astronium graveolens,0.177710
comb_DJI_20240911153056_0038_V_4270zoom.JPG,bcifairchild,long_tail,ocotea oblonga,0.037600
comb_DJI_20240911153129_0040_V_4261zoom.JPG,bcifairchild,long_tail,alchorneopsis floribunda,0.005340
comb_DJI_20240911153208_0042_V_4499zoom.JPG,bcifairchild,normal,davilla nitida,0.542740
comb_DJI_20240911153244_0044_V_4783zoom.JPG,bcifairchild,long_tail,attalea butyracea,0.830380
comb_DJI_20240911153320_0046_V_4506zoom.JPG,bcifairchild,normal,oenocarpus mapora,0.294940
comb_DJI_20240911153356_0048_V_4792zoom.JPG,bcifairchild,long_tail,acrocomia aculeata,0.155770
comb_DJI_20240911153438_0050_V_4522zoom.JPG,bcifairchild,long_tail,sapium glandulosum,0.494540
comb_DJI_20240911153514_0052_V_4531zoom.JPG,bcifairchild,long_tail,fridericia patellifera,0.447730
comb_DJI_20240911153710_0058_V_4803zoom.JPG,bcifairchild,normal,protium stevensonii,0.630220
comb_DJI_20240911153743_0060_V_5072zoom.JPG,bcifairchild,long_tail,cissus erosa,0.542820
comb_DJI_20240911153823_0062_V_5079zoom.JPG,bcifairchild,long_tail,cissus erosa,0.187150
comb_DJI_20240911153903_0064_V_4812zoom.JPG,bcifairchild,long_tail,combretum fruticosum,0.105240
comb_DJI_20240911154434_0002_V_4796zoom.JPG,bcifairchild,normal,alseis blackiana,0.361640
comb_DJI_20240911154547_0006_V_5098zoom.JPG,bcifairchild,can_wait,protium stevensonii,0.948650
comb_DJI_20240911154627_0008_V_5329zoom.JPG,bcifairchild,long_tail,sloanea terniflora,0.278950
comb_DJI_20240911154748_0012_V_5553zoom.JPG,bcifairchild,normal,apeiba tibourbou,0.520710
comb_DJI_20240911154823_0014_V_5764zoom.JPG,bcifairchild,normal,platypodium elegans,0.426470
comb_DJI_20240911154905_0016_V_5575zoom.JPG,bcifairchild,normal,protium stevensonii,0.414210
comb_DJI_20240911154942_0018_V_5948zoom.JPG,bcifairchild,can_wait,protium stevensonii,0.831060
comb_DJI_20240911155017_0020_V_5780zoom.JPG,bcifairchild,can_wait,handroanthus guayacan,0.945380
comb_DJI_20240911155105_0022_V_6003zoom.JPG,bcifairchild,normal,tabebuia rosea,0.165570
comb_DJI_20240911155143_0024_V_5800zoom.JPG,bcifairchild,normal,davilla nitida,0.132650
comb_DJI_20240911155219_0026_V_5819zoom.JPG,bcifairchild,normal,protium stevensonii,0.432490
comb_DJI_20240911155253_0028_V_6148zoom.JPG,bcifairchild,low_conf_known,astronium graveolens,0.238140
comb_DJI_20240911155329_0030_V_6012zoom.JPG,bcifairchild,normal,astronium graveolens,0.672640
comb_DJI_20240911155402_0032_V_5983zoom.JPG,bcifairchild,normal,pouteria stipitata,0.590320
comb_DJI_20240911155529_0036_V_5844zoom.JPG,bcifairchild,long_tail,trichilia tuberculata,0.048510
comb_DJI_20240911155607_0038_V_6150zoom.JPG,bcifairchild,normal,oenocarpus mapora,0.328380
comb_DJI_20240911155641_0040_V_6144zoom.JPG,bcifairchild,long_tail,doliocarpus major,0.277380
comb_DJI_20240911155720_0042_V_6020zoom.JPG,bcifairchild,long_tail,fridericia patellifera,0.078390
comb_DJI_20240911155801_0044_V_6044zoom.JPG,bcifairchild,can_wait,anacardium excelsum,0.949690
comb_DJI_20240911155909_0048_V_5873zoom.JPG,bcifairchild,long_tail,fridericia patellifera,0.285210
comb_DJI_20240911155946_0050_V_5882zoom.JPG,bcifairchild,normal,ceiba pentandra,0.508670
comb_DJI_20240912084841_0004_V_2898zoom.JPG,bcifairchild,long_tail,bactris maraja,0.057720
comb_DJI_20240912084958_0008_V_2624zoom.JPG,bcifairchild,normal,luehea seemannii,0.168620
comb_DJI_20240912085112_0012_V_2907zoom.JPG,bcifairchild,low_conf_known,jacaranda copaia,0.445050
comb_DJI_20240912085456_0024_V_2909zoom.JPG,bcifairchild,normal,protium stevensonii,0.743290
comb_DJI_20240912085654_0030_V_2926zoom.JPG,bcifairchild,normal,davilla nitida,0.383020
comb_DJI_20240912085734_0032_V_2660zoom.JPG,bcifairchild,normal,protium stevensonii,0.379540
comb_DJI_20240912085937_0038_V_2910zoom.JPG,bcifairchild,normal,davilla nitida,0.654310
comb_DJI_20240912090102_0042_V_3184zoom.JPG,bcifairchild,normal,ceiba pentandra,0.455040
comb_DJI_20240912090231_0046_V_2932zoom.JPG,bcifairchild,normal,luehea seemannii,0.048010
comb_DJI_20240912090451_0052_V_3431zoom.JPG,bcifairchild,long_tail,xylosma flexuosa,0.035060
comb_DJI_20240912090535_0054_V_3437zoom.JPG,bcifairchild,normal,terminalia amazonia,0.029430
comb_DJI_20240912090620_0056_V_3169zoom.JPG,bcifairchild,normal,terminalia oblonga,0.078620
comb_DJI_20240912090750_0060_V_3425zoom.JPG,bcifairchild,normal,protium stevensonii,0.352780
comb_DJI_20240912091350_0002_V_3673zoom.JPG,bcifairchild,long_tail,combretum decandrum,0.043580
comb_DJI_20240912091527_0006_V_3181zoom.JPG,bcifairchild,normal,protium stevensonii,0.114170
comb_DJI_20240912091618_0008_V_3423zoom.JPG,bcifairchild,long_tail,sloanea terniflora,0.014600
comb_DJI_20240912091709_0010_V_3681zoom.JPG,bcifairchild,long_tail,persicaria hydropiperoides,0.082080
comb_DJI_20240912092141_0022_V_2647zoom.JPG,bcifairchild,normal,uncaria tomentosa,0.265250
comb_DJI_20240912092225_0024_V_2361zoom.JPG,bcifairchild,normal,protium stevensonii,0.494390
comb_DJI_20240912092255_0026_V_2369zoom.JPG,bcifairchild,can_wait,hieronyma alchorneoides,0.937580
comb_DJI_20240912092325_0028_V_2375zoom.JPG,bcifairchild,long_tail,fridericia patellifera,0.367880
comb_DJI_20240912092404_0030_V_2393zoom.JPG,bcifairchild,can_wait,alseis blackiana,0.845810
comb_DJI_20240912092913_0046_V_3194zoom.JPG,bcifairchild,normal,davilla nitida,0.150060
comb_DJI_20240912092956_0048_V_2967zoom.JPG,bcifairchild,normal,protium stevensonii,0.018310
comb_DJI_20240912093147_0052_V_3407zoom.JPG,bcifairchild,normal,apeiba membranacea,0.180280
comb_DJI_20240912093313_0056_V_3672zoom.JPG,bcifairchild,normal,protium stevensonii,0.526150
comb_DJI_20240912094249_0008_V_2893zoom.JPG,bcifairchild,low_conf_known,handroanthus guayacan,0.329220
comb_DJI_20240912094436_0014_V_2890zoom.JPG,bcifairchild,normal,serjania circumvallata,0.072860
comb_DJI_20240912094625_0020_V_3389zoom.JPG,bcifairchild,normal,protium stevensonii,0.209460
comb_DJI_20240912094701_0022_V_3392zoom.JPG,bcifairchild,long_tail,ocotea oblonga,0.215710
comb_DJI_20240912094821_0026_V_3671zoom.JPG,bcifairchild,long_tail,doliocarpus major,0.020650
comb_DJI_20240912094937_0030_V_3385zoom.JPG,bcifairchild,low_conf_known,anacardium excelsum,0.274100
comb_DJI_20240912095019_0032_V_3652zoom.JPG,bcifairchild,normal,davilla nitida,0.250060
comb_DJI_20240912095106_0034_V_3395zoom.JPG,bcifairchild,low_conf_known,trattinnickia aspera,0.370490
comb_DJI_20240912095416_0044_V_2343zoom.JPG,bcifairchild,normal,alseis blackiana,0.784110
comb_DJI_20240912095518_0048_V_2298zoom.JPG,bcifairchild,long_tail,entada polystachya,0.884100
comb_DJI_20240912095550_0050_V_2618zoom.JPG,bcifairchild,long_tail,luehea speciosa,0.065200
comb_DJI_20240912095706_0054_V_2327zoom.JPG,bcifairchild,normal,apeiba membranacea,0.281900
comb_DJI_20240912095914_0062_V_2344zoom.JPG,bcifairchild,normal,fridericia candicans,0.148620
comb_DJI_20240912095944_0064_V_2627zoom.JPG,bcifairchild,long_tail,cordia alliodora,0.250330
comb_DJI_20240912100043_0068_V_2064zoom.JPG,bcifairchild,normal,terminalia oblonga,0.016620
comb_DJI_20240913104927_0004_V_4384zoom.JPG,bcifairchild,can_wait,davilla nitida,0.834760
comb_DJI_20240913105018_0006_V_4370zoom.JPG,bcifairchild,long_tail,ocotea oblonga,0.192690
comb_DJI_20240913105157_0010_V_4138zoom.JPG,bcifairchild,normal,protium stevensonii,0.199770
comb_DJI_20240913105421_0016_V_4628zoom.JPG,bcifairchild,normal,alseis blackiana,0.713650
comb_DJI_20240913105549_0020_V_4621zoom.JPG,bcifairchild,can_wait,anacardium excelsum,0.958330
comb_DJI_20240913105633_0022_V_4910zoom.JPG,bcifairchild,can_wait,alseis blackiana,0.940220
comb_DJI_20240913105718_0024_V_4923zoom.JPG,bcifairchild,low_conf_known,prioria copaifera,0.490130
comb_DJI_20240913105802_0026_V_4922zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.643920
comb_DJI_20240913105927_0030_V_5200zoom.JPG,bcifairchild,can_wait,anacardium excelsum,0.994900
comb_DJI_20240913110009_0032_V_5202zoom.JPG,bcifairchild,long_tail,cordia alliodora,0.393130
comb_DJI_20240913110050_0034_V_4906zoom.JPG,bcifairchild,normal,luehea seemannii,0.201450
comb_DJI_20240913110131_0036_V_4898zoom.JPG,bcifairchild,normal,anacardium excelsum,0.511140
comb_DJI_20240913110212_0038_V_5183zoom.JPG,bcifairchild,normal,oenocarpus mapora,0.265020
comb_DJI_20240913110249_0040_V_5434zoom.JPG,bcifairchild,normal,alseis blackiana,0.142600
comb_DJI_20240913110324_0042_V_5436zoom.JPG,bcifairchild,long_tail,vatairea erythrocarpa,0.035200
comb_DJI_20240913110545_0050_V_5446zoom.JPG,bcifairchild,long_tail,vitis tiliifolia,0.109290
comb_DJI_20240913110647_0054_V_5897zoom.JPG,bcifairchild,normal,anacardium excelsum,0.791140
comb_DJI_20240913110714_0056_V_5415zoom.JPG,bcifairchild,long_tail,hylenaea praecelsa,0.100350
comb_DJI_20240913110742_0058_V_5663zoom.JPG,bcifairchild,can_wait,anacardium excelsum,0.889450
comb_DJI_20240913110812_0060_V_5414zoom.JPG,bcifairchild,long_tail,fridericia patellifera,0.060130
comb_DJI_20240913110844_0062_V_5877zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.624630
comb_DJI_20240913110951_0066_V_5407zoom.JPG,bcifairchild,low_conf_known,astronium graveolens,0.383600
comb_DJI_20240913111104_0070_V_5149zoom.JPG,bcifairchild,long_tail,ocotea oblonga,0.022950
comb_DJI_20240913111756_0008_V_5132zoom.JPG,bcifairchild,normal,hippocratea volubilis,0.617040
comb_DJI_20240913111836_0010_V_5421zoom.JPG,bcifairchild,long_tail,pachira sessilis,0.503970
comb_DJI_20240913111910_0012_V_5166zoom.JPG,bcifairchild,long_tail,guarea guidonia,0.050810
comb_DJI_20240913112020_0016_V_5170zoom.JPG,bcifairchild,can_wait,alseis blackiana,0.947300
comb_DJI_20240913112058_0018_V_4896zoom.JPG,bcifairchild,normal,davilla nitida,0.427400
comb_DJI_20240913112135_0020_V_4890zoom.JPG,bcifairchild,normal,davilla nitida,0.307170
comb_DJI_20240913112258_0024_V_5158zoom.JPG,bcifairchild,normal,protium stevensonii,0.054600
comb_DJI_20240913112340_0026_V_4613zoom.JPG,bcifairchild,long_tail,guapira myrtiflora,0.047470
comb_DJI_20240913112550_0032_V_4610zoom.JPG,bcifairchild,normal,protium stevensonii,0.145350
comb_DJI_20240913112713_0036_V_4595zoom.JPG,bcifairchild,long_tail,combretum fruticosum,0.072340
comb_DJI_20240913112754_0038_V_4606zoom.JPG,bcifairchild,normal,ocotea leptobotra,0.568810
comb_DJI_20240913112831_0040_V_4603zoom.JPG,bcifairchild,can_wait,anacardium excelsum,0.861290
comb_DJI_20240913112942_0044_V_4878zoom.JPG,bcifairchild,low_conf_known,prioria copaifera,0.252630
comb_DJI_20240913113025_0046_V_5410zoom.JPG,bcifairchild,can_wait,alseis blackiana,0.919170
comb_DJI_20240913113103_0048_V_5427zoom.JPG,bcifairchild,normal,apeiba tibourbou,0.760710
comb_DJI_20240913113139_0050_V_5156zoom.JPG,bcifairchild,normal,tachigali panamensis,0.613450
comb_DJI_20240913113219_0052_V_5391zoom.JPG,bcifairchild,normal,hippocratea volubilis,0.077400
comb_DJI_20240913113254_0054_V_5885zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.493160
comb_DJI_20240913113327_0056_V_5886zoom.JPG,bcifairchild,low_conf_known,handroanthus guayacan,0.435290
comb_DJI_20240913113715_0064_V_4144zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.453400
comb_DJI_20240913114339_0002_V_4155zoom.JPG,bcifairchild,can_wait,anacardium excelsum,0.815150
comb_DJI_20240913114428_0004_V_4403zoom.JPG,bcifairchild,long_tail,combretum decandrum,0.339910
comb_DJI_20240913114516_0006_V_4149zoom.JPG,bcifairchild,long_tail,combretum decandrum,0.046560
comb_DJI_20240913114611_0008_V_3899zoom.JPG,bcifairchild,long_tail,spondias mombin,0.615750
comb_DJI_20240913114952_0016_V_3887zoom.JPG,bcifairchild,long_tail,boerhavia coccinea,0.197150
comb_DJI_20241024125016_0002_V_1806zoom.JPG,bcifairchild,normal,uncaria tomentosa,0.353510
comb_DJI_20241024125206_0008_V_1821zoom.JPG,bcifairchild,normal,uncaria tomentosa,0.322530
comb_DJI_20241024125448_0016_V_1319zoom.JPG,bcifairchild,normal,miconia argentea,0.563690
comb_DJI_20241024125527_0018_V_1819zoom.JPG,bcifairchild,normal,trattinnickia aspera,0.780730
comb_DJI_20241024125636_0022_V_1574zoom.JPG,bcifairchild,can_wait,trattinnickia aspera,0.961130
comb_DJI_20241024125714_0024_V_1578zoom.JPG,bcifairchild,normal,uncaria tomentosa,0.127500
comb_DJI_20241024125752_0026_V_1045zoom.JPG,bcifairchild,can_wait,alseis blackiana,0.957210
comb_DJI_20241024125830_0028_V_1306zoom.JPG,bcifairchild,normal,terminalia amazonia,0.055590
comb_DJI_20241024125912_0030_V_1062zoom.JPG,bcifairchild,long_tail,hylenaea praecelsa,0.117840
comb_DJI_20241024130127_0036_V_1297zoom.JPG,bcifairchild,long_tail,guapira myrtiflora,0.246120
comb_DJI_20241024130351_0044_V_1556zoom.JPG,bcifairchild,normal,trattinnickia aspera,0.583240
comb_DJI_20241024130426_0046_V_1803zoom.JPG,bcifairchild,long_tail,jasminum fluminense,0.156400
comb_DJI_20241024130459_0048_V_1544zoom.JPG,bcifairchild,low_conf_known,trattinnickia aspera,0.474240
comb_DJI_20241024130605_0052_V_1516zoom.JPG,bcifairchild,long_tail,tontelea passiflora,0.308490
comb_DJI_20241024130642_0054_V_2060zoom.JPG,bcifairchild,long_tail,bactris maraja,0.053830
comb_DJI_20241024130822_0060_V_1825zoom.JPG,bcifairchild,normal,ocotea leptobotra,0.186720
comb_DJI_20241024131010_0066_V_1831zoom.JPG,bcifairchild,normal,hippocratea volubilis,0.078730
comb_DJI_20241024131051_0068_V_1820zoom.JPG,bcifairchild,normal,ocotea leptobotra,0.161800
comb_DJI_20241024131132_0070_V_2088zoom.JPG,bcifairchild,low_conf_known,prioria copaifera,0.094510
comb_DJI_20241024131858_0002_V_2085zoom.JPG,bcifairchild,low_conf_known,prioria copaifera,0.258100
comb_DJI_20241024131935_0004_V_1846zoom.JPG,bcifairchild,can_wait,ocotea leptobotra,0.931590
comb_DJI_20241024132044_0008_V_1563zoom.JPG,bcifairchild,normal,fridericia candicans,0.270930
comb_DJI_20241024132256_0014_V_1554zoom.JPG,bcifairchild,long_tail,bactris maraja,0.065540
comb_DJI_20241024132324_0016_V_1007zoom.JPG,bcifairchild,can_wait,astronium graveolens,0.965380
comb_DJI_20241024132428_0020_V_1019zoom.JPG,bcifairchild,normal,pouteria stipitata,0.084300
comb_DJI_20241024132602_0026_V_728zoom.JPG,bcifairchild,long_tail,sloanea terniflora,0.099690
comb_DJI_20241024132737_0032_V_734zoom.JPG,bcifairchild,normal,simarouba amara,0.012960
comb_DJI_20241024132957_0040_V_1056zoom.JPG,bcifairchild,normal,luehea seemannii,0.083160
comb_DJI_20241024133118_0044_V_1042zoom.JPG,bcifairchild,normal,ocotea leptobotra,0.199170
comb_DJI_20241024133515_0054_V_2115zoom.JPG,bcifairchild,long_tail,omphalea diandra,0.373600
comb_DJI_20241024133605_0056_V_1856zoom.JPG,bcifairchild,normal,oenocarpus mapora,0.063320
comb_DJI_20241024133658_0058_V_1862zoom.JPG,bcifairchild,normal,hippocratea volubilis,0.149480
comb_DJI_20241024134757_0006_V_1339zoom.JPG,bcifairchild,long_tail,attalea butyracea,0.551500
comb_DJI_20241024135118_0014_V_2106zoom.JPG,bcifairchild,normal,uncaria tomentosa,0.254400
comb_DJI_20241101092900_0002_V_918zoom.JPG,bcifairchild,long_tail,damburneya umbrosa,0.194710
comb_DJI_20241101092939_0004_V_1201zoom.JPG,bcifairchild,can_wait,davilla nitida,0.842180
comb_DJI_20241101093123_0010_V_1230zoom.JPG,bcifairchild,long_tail,virola sebifera,0.918770
comb_DJI_20241101093332_0018_V_952zoom.JPG,bcifairchild,normal,davilla nitida,0.547160
comb_DJI_20241101093405_0020_V_683zoom.JPG,bcifairchild,long_tail,omphalea diandra,0.062980
comb_DJI_20241101093529_0026_V_926zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.053360
comb_DJI_20241101093601_0028_V_677zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.479900
comb_DJI_20241101093710_0032_V_1206zoom.JPG,bcifairchild,long_tail,tontelea passiflora,0.039910
comb_DJI_20241101093745_0034_V_924zoom.JPG,bcifairchild,long_tail,virola sebifera,0.302490
comb_DJI_20241101093856_0038_V_1199zoom.JPG,bcifairchild,can_wait,anacardium excelsum,0.903920
comb_DJI_20241101094045_0044_V_1426zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.377960
comb_DJI_20241101094129_0046_V_1203zoom.JPG,bcifairchild,can_wait,luehea seemannii,0.951580
comb_DJI_20241101094252_0050_V_884zoom.JPG,bcifairchild,normal,davilla nitida,0.143350
comb_DJI_20241101094335_0052_V_882zoom.JPG,bcifairchild,normal,davilla nitida,0.192380
comb_DJI_20241101094536_0058_V_873zoom.JPG,bcifairchild,normal,luehea seemannii,0.047720
comb_DJI_20241101094658_0062_V_1411zoom.JPG,bcifairchild,normal,spondias radlkoferi,0.176390
comb_DJI_20241101095531_0006_V_848zoom.JPG,bcifairchild,can_wait,alseis blackiana,0.877050
comb_DJI_20241101095616_0008_V_860zoom.JPG,bcifairchild,long_tail,croton billbergianus,0.042700
comb_DJI_20241101095826_0014_V_622zoom.JPG,bcifairchild,long_tail,pseudobombax septenatum,0.498120
comb_DJI_20241101095957_0018_V_869zoom.JPG,bcifairchild,long_tail,maripa panamensis,0.362280
comb_DJI_20241101100430_0030_V_645zoom.JPG,bcifairchild,normal,fridericia candicans,0.130510
comb_DJI_20241101100511_0032_V_431zoom.JPG,bcifairchild,normal,davilla nitida,0.380610
comb_DJI_20241101100835_0042_V_625zoom.JPG,bcifairchild,normal,anacardium excelsum,0.770230
comb_DJI_20241101100918_0044_V_619zoom.JPG,bcifairchild,long_tail,omphalea diandra,0.759700
comb_DJI_20241101101008_0046_V_420zoom.JPG,bcifairchild,long_tail,doliocarpus major,0.241100
comb_DJI_20241101101320_0054_V_268zoom.JPG,bcifairchild,long_tail,protium panamense,0.557890
comb_DJI_20241101102227_0004_V_398zoom.JPG,bcifairchild,long_tail,protium tenuifolium,0.214400
comb_DJI_20241101102409_0008_V_263zoom.JPG,bcifairchild,long_tail,protium panamense,0.119950
comb_DJI_20241101102548_0012_V_158zoom.JPG,bcifairchild,long_tail,virola sebifera,0.687510
comb_DJI_20241101102803_0018_V_285zoom.JPG,bcifairchild,long_tail,astrocaryum mexicanum,0.046560
comb_DJI_20241101103050_0026_V_456zoom.JPG,bcifairchild,normal,fridericia candicans,0.031160
comb_DJI_20241101103133_0028_V_441zoom.JPG,bcifairchild,normal,luehea seemannii,0.020430
comb_DJI_20241101103439_0038_V_916zoom.JPG,bcifairchild,long_tail,phyllanthus acuminatus,0.045050
comb_DJI_20241101103852_0054_V_322zoom.JPG,bcifairchild,normal,protium stevensonii,0.328300
comb_DJI_20241101103926_0056_V_465zoom.JPG,bcifairchild,long_tail,omphalea diandra,0.037160
comb_DJI_20241101104030_0060_V_494zoom.JPG,bcifairchild,normal,protium stevensonii,0.142190
comb_DJI_20241101104131_0064_V_685zoom.JPG,bcifairchild,long_tail,spondias mombin,0.055850
comb_DJI_20241101104202_0066_V_490zoom.JPG,bcifairchild,can_wait,luehea seemannii,0.968830
comb_DJI_20241101104855_0004_V_945zoom.JPG,bcifairchild,low_conf_known,hieronyma alchorneoides,0.185450
comb_DJI_20241101104927_0006_V_669zoom.JPG,bcifairchild,can_wait,davilla nitida,0.932420
comb_DJI_20241101105007_0008_V_895zoom.JPG,bcifairchild,can_wait,luehea seemannii,0.842230
comb_DJI_20241101105043_0010_V_889zoom.JPG,bcifairchild,long_tail,lonchocarpus heptaphyllus,0.672550
comb_DJI_20241101105352_0018_V_863zoom.JPG,bcifairchild,normal,fridericia candicans,0.780570
comb_DJI_20241101105524_0022_V_620zoom.JPG,bcifairchild,long_tail,moquilea platypus,0.002670
comb_DJI_20241101105609_0024_V_605zoom.JPG,bcifairchild,long_tail,aspidosperma desmanthum,0.664550
comb_DJI_20241101105658_0026_V_616zoom.JPG,bcifairchild,can_wait,luehea seemannii,0.979850
comb_DJI_20241101105749_0028_V_405zoom.JPG,bcifairchild,normal,simarouba amara,0.170200
comb_DJI_20241101105845_0030_V_621zoom.JPG,bcifairchild,long_tail,sapium glandulosum,0.777260
comb_DJI_20241101105937_0032_V_281zoom.JPG,bcifairchild,normal,ceiba pentandra,0.507340
comb_DJI_20241101110041_0034_V_830zoom.JPG,bcifairchild,long_tail,trichospermum mexicanum,0.216630
comb_DJI_20241107103310_0002_V_2187zoom.JPG,bcifairchild,can_wait,trattinnickia aspera,0.917380
comb_DJI_20241107103425_0006_V_2178zoom.JPG,bcifairchild,low_conf_known,jacaranda copaia,0.329410
comb_DJI_20241107103501_0008_V_1937zoom.JPG,bcifairchild,can_wait,alseis blackiana,0.845490
comb_DJI_20241107103657_0014_V_2191zoom.JPG,bcifairchild,normal,luehea seemannii,0.374100
comb_DJI_20241107103817_0018_V_2770zoom.JPG,bcifairchild,long_tail,trichilia tuberculata,0.092650
comb_DJI_20241107104336_0038_V_2221zoom.JPG,bcifairchild,long_tail,pseudobombax septenatum,0.596190
comb_DJI_20241107104510_0044_V_1692zoom.JPG,bcifairchild,normal,hippocratea volubilis,0.287990
comb_DJI_20241107104806_0054_V_1940zoom.JPG,bcifairchild,can_wait,sterculia apetala,0.909910
comb_DJI_20241107104841_0056_V_1943zoom.JPG,bcifairchild,can_wait,sterculia apetala,0.951290
comb_DJI_20241107104918_0058_V_1667zoom.JPG,bcifairchild,long_tail,lonchocarpus heptaphyllus,0.223830
comb_DJI_20241107110023_0014_V_1382zoom.JPG,bcifairchild,long_tail,amyris elemifera,0.150790
comb_DJI_20241107110100_0016_V_1385zoom.JPG,bcifairchild,long_tail,pachira sessilis,0.329810
comb_DJI_20241107110139_0018_V_1379zoom.JPG,bcifairchild,long_tail,protium panamense,0.172530
comb_DJI_20241107110217_0020_V_1393zoom.JPG,bcifairchild,low_conf_known,dipteryx oleifera,0.095720
comb_DJI_20241107110332_0024_V_1663zoom.JPG,bcifairchild,normal,hippocratea volubilis,0.293000
comb_DJI_20241107110653_0034_V_2170zoom.JPG,bcifairchild,long_tail,cissus erosa,0.032440
comb_DJI_20241107110758_0036_V_1705zoom.JPG,bcifairchild,long_tail,chrysophyllum argenteum,0.058060
comb_DJI_20241107110829_0038_V_2232zoom.JPG,bcifairchild,low_conf_known,chrysophyllum cainito,0.239380
comb_DJI_20241124084546_0004_V_538zoom.JPG,knightlangbci,can_wait,protium stevensonii,0.805900
comb_DJI_20241124084810_0010_V_555zoom.JPG,knightlangbci,normal,platypodium elegans,0.544920
comb_DJI_20241124084848_0012_V_728zoom.JPG,knightlangbci,long_tail,vatairea erythrocarpa,0.336610
comb_DJI_20241124084925_0014_V_734zoom.JPG,knightlangbci,long_tail,vatairea erythrocarpa,0.215990
comb_DJI_20241124085037_0018_V_876zoom.JPG,knightlangbci,normal,fridericia candicans,0.730200
comb_DJI_20241124085114_0020_V_872zoom.JPG,knightlangbci,long_tail,hylenaea praecelsa,0.127420
comb_DJI_20241124085151_0022_V_883zoom.JPG,knightlangbci,can_wait,luehea seemannii,0.978230
comb_DJI_20241124085258_0026_V_880zoom.JPG,knightlangbci,normal,prioria copaifera,0.546320
comb_DJI_20241124085332_0028_V_740zoom.JPG,knightlangbci,normal,hippocratea volubilis,0.592680
comb_DJI_20241124085444_0032_V_339zoom.JPG,knightlangbci,normal,protium stevensonii,0.482030
comb_DJI_20241124085518_0034_V_562zoom.JPG,knightlangbci,long_tail,vatairea erythrocarpa,0.079280
comb_DJI_20241124085825_0004_V_554zoom.JPG,knightlangbci,normal,hippocratea volubilis,0.185470
comb_DJI_20241124085902_0006_V_730zoom.JPG,knightlangbci,normal,simarouba amara,0.040200
comb_DJI_20241124090155_0016_V_566zoom.JPG,knightlangbci,long_tail,protium panamense,0.167270
comb_DJI_20241124090230_0018_V_398zoom.JPG,knightlangbci,normal,davilla nitida,0.474270
comb_DJI_20241124090305_0020_V_746zoom.JPG,knightlangbci,normal,protium stevensonii,0.766210
comb_DJI_20241124090338_0022_V_578zoom.JPG,knightlangbci,long_tail,guilandina bonduc,0.035030
comb_DJI_20241124090422_0024_V_588zoom.JPG,knightlangbci,normal,fridericia candicans,0.271080
comb_DJI_20241124090452_0026_V_754zoom.JPG,knightlangbci,normal,hippocratea volubilis,0.313500
comb_DJI_20241124090526_0028_V_568zoom.JPG,knightlangbci,long_tail,bignonia aequinoctialis,0.192010
comb_DJI_20241124090600_0030_V_580zoom.JPG,knightlangbci,normal,hippocratea volubilis,0.543740
comb_DJI_20241124091155_0002_V_750zoom.JPG,knightlangbci,long_tail,fridericia patellifera,0.528060
